"SK_ID_CURR","TARGET","CODE_GENDER","CNT_CHILDREN","NAME_FAMILY_STATUS","NAME_EDUCATION_TYPE","NAME_INCOME_TYPE","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","FLAG_OWN_CAR","FLAG_OWN_REALTY","NAME_HOUSING_TYPE","OCCUPATION_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_LAST_PHONE_CHANGE","AGE","YEARS_EMPLOYED","BUREAU_AMT_CREDIT_SUM","BUREAU_AMT_CREDIT_SUM_DEBT","PREV_AMT_CREDIT_MAX","PREV_AMT_ANNUITY_MAX","INS_AMT_PAYMENT_SUM","CC_AMT_BALANCE"
"102504","0",F,"0",Separated,Secondary / secondary special,Pensioner,"157500.0","619749.0","43263.0","585000.0",N,Y,House / apartment,"",-17109,"365243",-2572.0,46.9,-1000.7,5553861.3,632907.0,85135.5,10007.685,129704.53499999999,""
"102505","0",M,"0",Married,Secondary / secondary special,Commercial associate,"180000.0","640080.0","31131.0","450000.0",Y,N,Municipal apartment,Drivers,-10388,-1109,-254.0,28.5,3.0,686970.0,497167.785,45000.0,8583.885,51503.085,""
"102507","0",F,"0",Single / not married,Secondary / secondary special,Commercial associate,"180000.0","900000.0","28615.5","900000.0",N,Y,House / apartment,Core staff,-15822,-1675,0.0,43.3,4.6,2058954.7049999998,229938.12,"","","",""
"102508","0",M,"1",Married,Lower secondary,Working,"180000.0","169614.0","11601.0","121500.0",N,N,Municipal apartment,"",-9924,-1908,0.0,27.2,5.2,1153462.5,126670.5,161730.0,10941.03,266634.04500000004,""
"102510","0",F,"0",Civil marriage,Incomplete higher,Commercial associate,"135000.0","356580.0","36666.0","315000.0",Y,Y,House / apartment,"",-16261,-5157,-1506.0,44.6,14.1,844155.0,692372.295,905314.5,32518.89,3066494.49,""
"102511","0",M,"2",Married,Secondary / secondary special,Working,"270000.0","405000.0","21969.0","405000.0",N,N,With parents,Laborers,-8954,-803,-627.0,24.5,2.2,"","",226876.5,11722.725,235024.515,""
"102512","0",M,"0",Married,Secondary / secondary special,Working,"112500.0","135000.0","6750.0","202500.0",Y,Y,House / apartment,Laborers,-13033,-1108,-355.0,35.7,3.0,249255.0,0.0,543879.0,37854.0,589556.475,""
"102513","0",M,"1",Married,Higher education,State servant,"292500.0","180000.0","9000.0","180000.0",Y,Y,House / apartment,Managers,-11593,-2610,-92.0,31.8,7.2,498403.03500000003,0.0,103455.0,21272.4,183840.12,""
"102514","0",F,"0",Single / not married,Secondary / secondary special,Working,"112500.0","337500.0","24687.0","337500.0",N,Y,House / apartment,Sales staff,-12108,-1100,0.0,33.2,3.0,48802.5,0.0,92061.0,9438.075,149027.49000000002,""
"102515","0",F,"1",Married,Academic degree,State servant,"130500.0","1092190.5","46404.0","927000.0",Y,Y,House / apartment,Core staff,-14740,-430,-817.0,40.4,1.2,180000.0,167638.5,449640.0,18160.965,472185.09,""
"102516","0",F,"0",Married,Secondary / secondary special,Pensioner,"121500.0","314100.0","17037.0","225000.0",N,N,House / apartment,"",-21133,"365243",-811.0,57.9,-1000.7,2395962.0,0.0,854095.5,25512.165,186513.84,""
"102517","0",F,"0",Civil marriage,Secondary / secondary special,Commercial associate,"112500.0","239850.0","27189.0","225000.0",N,N,House / apartment,Sales staff,-17790,-807,-578.0,48.7,2.2,2709649.71,263835.0,512370.0,42476.445,285795.9,""
"102518","0",M,"0",Married,Secondary / secondary special,Commercial associate,"157500.0","528633.0","24624.0","472500.0",Y,N,House / apartment,Drivers,-18959,-1777,-1.0,51.9,4.9,675000.0,0.0,"","","",""
"102520","0",F,"0",Married,Secondary / secondary special,Pensioner,"117000.0","225000.0","26833.5","225000.0",N,Y,House / apartment,"",-24781,"365243",-110.0,67.9,-1000.7,90000.0,0.0,31905.0,3385.44,6770.88,""
"102521","1",F,"0",Single / not married,Secondary / secondary special,Working,"112500.0","296280.0","23539.5","225000.0",N,Y,Rented apartment,Cooking staff,-13675,-415,-1510.0,37.5,1.1,30977.73,0.0,673875.0,19834.605,87938.55,""
"102523","0",F,"1",Single / not married,Secondary / secondary special,Working,"202500.0","665892.0","21609.0","477000.0",N,N,House / apartment,Sales staff,-15089,-439,0.0,41.3,1.2,1770273.7650000001,12442.365,2250000.0,63180.0,2041417.395,""
"102524","1",F,"0",Married,Secondary / secondary special,Working,"90000.0","383202.0","19696.5","274500.0",N,Y,House / apartment,Low-skill Laborers,-16017,-3299,0.0,43.9,9.0,997609.5,654048.0,568800.0,15135.435,28424.25,""
"102525","0",M,"0",Married,Higher education,Working,"76500.0","227520.0","8302.5","180000.0",N,Y,House / apartment,Laborers,-19862,-2295,-1614.0,54.4,6.3,1114164.18,817339.185,234256.5,19566.765,503188.92,0.0
"102526","0",F,"0",Married,Secondary / secondary special,Working,"67500.0","135000.0","6750.0","135000.0",N,Y,House / apartment,Sales staff,-18413,-227,-1228.0,50.4,0.6,348336.08999999997,168313.5,330907.5,16045.425,293499.36,""
"102527","0",F,"0",Widow,Secondary / secondary special,Working,"48181.5","180000.0","16654.5","180000.0",N,Y,House / apartment,Laborers,-16688,-3358,0.0,45.7,9.2,"","","","","",""
"102528","0",M,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","297000.0","15160.5","297000.0",N,Y,House / apartment,Security staff,-11864,-958,-679.0,32.5,2.6,153553.77000000002,78707.295,450000.0,22500.0,302602.76999999996,0.0
"102529","1",F,"1",Married,Secondary / secondary special,Working,"130500.0","312768.0","17095.5","270000.0",Y,Y,House / apartment,Laborers,-10185,-411,-230.0,27.9,1.1,"","",808650.0,29840.31,"",""
"102530","0",F,"2",Married,Secondary / secondary special,Working,"193500.0","781920.0","28215.0","675000.0",N,Y,House / apartment,"",-16199,-2496,0.0,44.4,6.8,631210.5,121207.5,28017.0,3380.49,40527.9,""
"102531","0",F,"1",Single / not married,Secondary / secondary special,Working,"135000.0","808650.0","31464.0","675000.0",N,N,Municipal apartment,"",-14676,-1191,0.0,40.2,3.3,262022.22,14985.0,450000.0,29299.5,39324.555,""
"102532","0",F,"0",Married,Secondary / secondary special,Working,"391500.0","481176.0","24696.0","360000.0",Y,Y,House / apartment,Core staff,-16995,-7264,-631.0,46.6,19.9,6469173.36,150934.5,157500.0,16208.91,400476.95999999996,""
"102533","0",M,"0",Single / not married,Secondary / secondary special,Working,"112500.0","254700.0","17019.0","225000.0",N,N,Municipal apartment,Sales staff,-9120,-850,0.0,25.0,2.3,3168000.0,2802681.0,157077.0,10434.735,187301.79,""
"102534","0",M,"0",Married,Secondary / secondary special,Commercial associate,"103500.0","91692.0","9198.0","81000.0",N,Y,House / apartment,Security staff,-22594,-181,-5.0,61.9,0.5,152100.0,113949.0,53194.5,9967.23,82932.3,""
"102535","0",F,"0",Married,Secondary / secondary special,Working,"112500.0","1078200.0","31027.5","900000.0",N,N,House / apartment,Laborers,-19800,-358,-1.0,54.2,1.0,334904.355,0.0,"","","",""
"102536","0",F,"0",Widow,Secondary / secondary special,Commercial associate,"247500.0","1575000.0","41679.0","1575000.0",Y,N,House / apartment,Accountants,-19937,-5670,-2558.0,54.6,15.5,3651007.5,1500394.5,269608.5,29953.485,613355.13,""
"102537","0",F,"0",Married,Secondary / secondary special,Pensioner,"67500.0","481495.5","32305.5","454500.0",Y,Y,House / apartment,"",-20742,"365243",-2339.0,56.8,-1000.7,273748.5,49743.0,58320.0,6611.715,225834.255,""
"102538","0",F,"0",Married,Secondary / secondary special,Pensioner,"157500.0","774000.0","35995.5","774000.0",N,Y,House / apartment,"",-22193,"365243",-1175.0,60.8,-1000.7,1541255.445,473013.0,1110141.0,55973.295,2545565.805,""
"102539","0",F,"0",Civil marriage,Secondary / secondary special,Working,"76500.0","284400.0","16456.5","225000.0",N,Y,House / apartment,Sales staff,-11189,-361,-1527.0,30.7,1.0,"","",98230.5,6584.265,190706.04,""
"102540","0",M,"0",Married,Secondary / secondary special,Commercial associate,"112500.0","691020.0","22419.0","495000.0",Y,Y,House / apartment,Drivers,-18145,-7837,-3217.0,49.7,21.5,135000.0,0.0,"","",157077.63,10544.2696875
"102541","0",F,"0",Married,Higher education,Commercial associate,"90000.0","328365.0","35491.5","297000.0",Y,Y,House / apartment,Core staff,-12270,-3754,-608.0,33.6,10.3,8910000.0,8682327.0,137128.5,13819.815,165421.575,""
"102542","0",F,"0",Married,Secondary / secondary special,State servant,"202500.0","832500.0","24471.0","832500.0",N,Y,House / apartment,Laborers,-13888,-5200,-1163.0,38.0,14.2,328320.0,194926.005,454500.0,18176.715,1421499.645,16442.521875
"102543","0",M,"1",Married,Higher education,Commercial associate,"202500.0","270000.0","13500.0","270000.0",Y,Y,House / apartment,Sales staff,-14997,-7514,-381.0,41.1,20.6,2745495.0,1156495.5,51750.0,9142.695,54854.415,""
"102544","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","677664.0","37971.0","585000.0",N,Y,House / apartment,"",-17686,-3810,-838.0,48.5,10.4,484429.5,0.0,1227901.5,52026.165,1547849.925,""
"102546","0",F,"0",Married,Secondary / secondary special,Pensioner,"135000.0","544491.0","17694.0","454500.0",N,Y,House / apartment,"",-21814,"365243",-1366.0,59.8,-1000.7,592551.0,0.0,796104.0,23408.595,533734.875,0.0
"102547","0",M,"0",Married,Secondary / secondary special,Commercial associate,"270000.0","891072.0","45625.5","720000.0",N,Y,House / apartment,Security staff,-19017,-1425,-1158.0,52.1,3.9,1350000.0,697500.0,316246.5,22621.95,428234.895,0.0
"102548","0",F,"0",Married,Secondary / secondary special,Commercial associate,"202500.0","945000.0","52897.5","945000.0",N,Y,House / apartment,Managers,-15941,-5830,-1438.0,43.7,16.0,2262242.25,414216.0,450000.0,32115.195,1006883.775,2.18015625
"102550","0",F,"0",Married,Secondary / secondary special,Pensioner,"81000.0","485086.5","17554.5","400500.0",Y,Y,House / apartment,"",-21626,"365243",-509.0,59.2,-1000.7,1766968.92,486343.35,700830.0,24830.415,937499.49,0.0
"102551","0",F,"1",Married,Secondary / secondary special,Working,"135000.0","1395000.0","36927.0","1395000.0",Y,Y,House / apartment,"",-15117,-1441,0.0,41.4,3.9,1018419.93,0.0,965340.0,43638.39,1739385.855,34987.97019230769
"102552","0",M,"0",Married,Higher education,Commercial associate,"270000.0","654498.0","35635.5","585000.0",N,Y,House / apartment,Managers,-17764,-1011,-799.0,48.7,2.8,4295159.01,1764049.5,1865205.0,56720.115,1955689.2,""
"102553","0",F,"0",Married,Higher education,Working,"112500.0","128092.5","9706.5","103500.0",Y,N,House / apartment,Managers,-14896,-6526,0.0,40.8,17.9,2624935.05,137556.0,108522.0,11401.335,179771.805,""
"102554","0",M,"0",Married,Secondary / secondary special,Working,"135000.0","490495.5","29205.0","454500.0",Y,N,House / apartment,Laborers,-18840,-1640,-1534.0,51.6,4.5,1001020.5,50779.305,82264.5,7929.18,175437.36000000002,""
"102555","0",F,"1",Married,Higher education,State servant,"180000.0","265500.0","14031.0","265500.0",N,N,Office apartment,Core staff,-11093,-952,0.0,30.4,2.6,2348757.0,1911397.5,48618.0,5420.925,65058.03,""
"102556","0",F,"0",Civil marriage,Secondary / secondary special,Working,"180000.0","360000.0","15381.0","360000.0",N,N,With parents,Sales staff,-14043,-2477,-1362.0,38.5,6.8,1370476.8900000001,794410.245,65740.5,11662.38,123819.795,""
"102557","0",F,"0",Married,Secondary / secondary special,Pensioner,"67500.0","787131.0","26145.0","679500.0",N,Y,House / apartment,"",-20254,"365243",-1499.0,55.5,-1000.7,1039500.0,506043.0,906817.5,23921.865,563997.735,79733.62323529412
"102558","0",M,"1",Married,Secondary / secondary special,Working,"157500.0","298512.0","19948.5","270000.0",N,Y,House / apartment,"",-10445,-426,-403.0,28.6,1.2,"","",224955.0,10275.975,373783.455,0.0
"102559","1",F,"0",Separated,Higher education,Pensioner,"450000.0","382500.0","37260.0","382500.0",N,N,House / apartment,"",-21679,"365243",-718.0,59.4,-1000.7,"","",1515415.5,161265.555,11054330.73,28922.638846153844
"102560","0",M,"1",Married,Higher education,Working,"135000.0","270000.0","13500.0","270000.0",Y,Y,House / apartment,Core staff,-13327,-2253,-1488.0,36.5,6.2,4253179.5,1385761.5,107833.5,4883.76,193652.145,""
"102561","0",F,"1",Married,Higher education,Commercial associate,"180000.0","1006920.0","42790.5","900000.0",N,Y,House / apartment,Sales staff,-17498,-2709,-503.0,47.9,7.4,2388893.625,0.0,96678.0,8710.695,104516.055,""
"102564","0",M,"0",Separated,Secondary / secondary special,Commercial associate,"225000.0","266652.0","21195.0","202500.0",N,Y,House / apartment,Laborers,-18516,-1571,-1018.0,50.7,4.3,3455820.0,1598101.56,679671.0,39184.38,1630693.2149999999,""
"102565","0",F,"1",Married,Secondary / secondary special,Working,"225000.0","675000.0","52366.5","675000.0",N,Y,House / apartment,Sales staff,-11341,-426,-2135.0,31.1,1.2,5486223.15,4899141.0,337500.0,19092.96,783242.145,1.6875
"102566","0",F,"0",Civil marriage,Higher education,Commercial associate,"270000.0","805536.0","31648.5","720000.0",Y,N,House / apartment,Waiters/barmen staff,-10027,-957,-1636.0,27.5,2.6,2241706.5,371331.0,232146.0,11994.975,341164.215,""
"102567","0",F,"0",Married,Secondary / secondary special,Working,"90000.0","447768.0","35505.0","405000.0",N,Y,House / apartment,Sales staff,-19004,-2026,-296.0,52.1,5.6,770517.0,16672.5,45000.0,2250.0,40669.47,39356.64
"102569","0",M,"0",Married,Secondary / secondary special,Working,"180000.0","270000.0","13500.0","270000.0",N,Y,House / apartment,Drivers,-19687,-320,-135.0,53.9,0.9,391500.0,198031.5,63117.0,6370.38,25481.52,""
"102570","0",F,"2",Married,Higher education,Working,"112500.0","427500.0","31108.5","427500.0",Y,Y,House / apartment,"",-10505,-2052,-275.0,28.8,5.6,756000.0,53550.0,79177.5,7991.37,71922.33,""
"102571","0",F,"0",Married,Secondary / secondary special,Working,"112500.0","157500.0","8172.0","157500.0",N,Y,House / apartment,Core staff,-15576,-1364,-1170.0,42.7,3.7,333423.0,0.0,945000.0,27631.8,1490525.3699999999,""
"102572","0",F,"1",Single / not married,Lower secondary,Working,"90000.0","314100.0","16443.0","225000.0",N,N,House / apartment,"",-12621,-4280,0.0,34.6,11.7,214875.0,0.0,180580.5,13140.855,144128.475,""
"102573","0",M,"0",Married,Secondary / secondary special,Working,"202500.0","900000.0","35694.0","900000.0",Y,N,House / apartment,"",-13606,-4069,-1491.0,37.3,11.1,338844.465,0.0,87907.5,12746.7,231333.255,0.0
"102574","1",F,"0",Separated,Secondary / secondary special,Pensioner,"81000.0","306306.0","12978.0","247500.0",N,N,House / apartment,"",-22898,"365243",-1818.0,62.7,-1000.7,40365.0,0.0,338832.0,14486.805,886084.065,103283.735
"102575","0",F,"0",Married,Secondary / secondary special,Pensioner,"54000.0","225000.0","12694.5","225000.0",N,N,Municipal apartment,"",-22314,"365243",-3375.0,61.1,-1000.7,96442.2,0.0,1338493.5,44555.085,2596759.875,""
"102576","0",F,"2",Married,Secondary / secondary special,Working,"157500.0","450000.0","30573.0","450000.0",N,N,House / apartment,Medicine staff,-10008,-207,0.0,27.4,0.6,67500.0,0.0,150660.0,18318.735,145937.655,""
"102577","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"117000.0","360000.0","18000.0","360000.0",N,N,House / apartment,"",-22912,"365243",-1481.0,62.8,-1000.7,249597.0,0.0,58846.5,6032.925,111125.34,""
"102578","1",F,"0",Separated,Secondary / secondary special,Pensioner,"112500.0","239850.0","23494.5","225000.0",N,Y,House / apartment,"",-24760,"365243",-735.0,67.8,-1000.7,276031.17,172688.985,262611.0,12579.075,301680.585,""
"102579","0",F,"0",Widow,Secondary / secondary special,Pensioner,"112500.0","490495.5","26014.5","454500.0",N,N,House / apartment,"",-22431,"365243",-860.0,61.5,-1000.7,"","",299223.0,16839.09,641725.38,""
"102580","0",M,"1",Civil marriage,Higher education,State servant,"315000.0","481495.5","33642.0","454500.0",Y,N,With parents,Managers,-11061,-284,-627.0,30.3,0.8,2340076.5,0.0,1004544.0,45495.81,1918572.795,0.0
"102581","1",F,"0",Widow,Secondary / secondary special,Pensioner,"112500.0","198085.5","18297.0","171000.0",N,Y,House / apartment,"",-20536,"365243",-568.0,56.3,-1000.7,765499.5,250834.5,401580.0,26251.29,656532.0,""
"102583","0",F,"1",Separated,Incomplete higher,Working,"270000.0","1223010.0","48501.0","1125000.0",N,Y,House / apartment,Sales staff,-15902,-513,-2065.0,43.6,1.4,1473615.0,801756.0,169650.0,11252.745,204061.545,""
"102584","0",M,"0",Married,Higher education,Working,"243000.0","1350000.0","35613.0","1350000.0",Y,Y,House / apartment,"",-19219,-4382,-3172.0,52.7,12.0,10782000,4780242.0,3524220.0,92968.92,2211122.25,""
"102585","0",F,"2",Married,Secondary / secondary special,Commercial associate,"180000.0","531706.5","32656.5","459000.0",N,Y,House / apartment,High skill tech staff,-13230,-2908,-2394.0,36.2,8.0,85657.5,0.0,180000.0,11248.965,246678.525,55744.171875
"102586","1",M,"0",Single / not married,Incomplete higher,Working,"135000.0","364896.0","28827.0","315000.0",N,N,House / apartment,Laborers,-8072,-938,-902.0,22.1,2.6,110209.5,41107.5,60376.5,5777.37,86917.14,""
"102587","0",M,"0",Married,Higher education,State servant,"270000.0","1468719.0","42943.5","1282500.0",Y,N,Office apartment,Managers,-12439,-1098,0.0,34.1,3.0,1913445.0,252274.5,470790.0,52096.32,1596372.57,37135.76029411765
"102588","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"153900.0","152820.0","15241.5","135000.0",N,Y,House / apartment,"",-24646,"365243",-402.0,67.5,-1000.7,1478025.0,129663.0,625536.0,24476.355,510051.24,""
"102589","0",M,"0",Separated,Higher education,Commercial associate,"450000.0","2160000.0","59400.0","2160000.0",Y,Y,House / apartment,Managers,-19499,-209,-204.0,53.4,0.6,7145856.0,591358.545,90000.0,4500.0,34200.0,81454.905
"102590","0",F,"0",Civil marriage,Secondary / secondary special,Working,"148500.0","1082214.0","31770.0","945000.0",Y,Y,House / apartment,Sales staff,-18144,-110,-1062.0,49.7,0.3,270000.0,94563.0,1004544.0,46899.0,1667647.89,""
"102591","0",M,"0",Civil marriage,Secondary / secondary special,Pensioner,"99000.0","315000.0","15318.0","315000.0",N,Y,House / apartment,"",-22600,"365243",-1583.0,61.9,-1000.7,3137220.0,156081.465,301077.0,10814.67,444138.75,""
"102593","0",F,"1",Married,Secondary / secondary special,Commercial associate,"202500.0","1082214.0","31770.0","945000.0",N,Y,House / apartment,"",-16150,-3359,-3415.0,44.2,9.2,1250550.0,193576.5,582768.0,34543.8,1747302.3900000001,0.0
"102594","0",M,"2",Married,Secondary / secondary special,Working,"157500.0","521280.0","35392.5","450000.0",N,Y,House / apartment,Security staff,-18012,-2728,0.0,49.3,7.5,2333047.3200000003,0.0,180000.0,9000.0,61302.555,""
"102595","0",F,"0",Widow,Secondary / secondary special,Working,"90000.0","152820.0","8901.0","135000.0",N,Y,House / apartment,"",-19854,-4193,-1070.0,54.4,11.5,385159.5,125650.755,66001.5,6395.535,76295.79,""
"102596","0",F,"0",Married,Secondary / secondary special,State servant,"225000.0","614223.0","31491.0","549000.0",N,Y,House / apartment,Core staff,-19330,-11500,-1013.0,53.0,31.5,2712915.0,1099485.0,148365.0,13608.045,313599.33,125592.74500000001
"102598","0",M,"0",Married,Secondary / secondary special,Working,"157500.0","404325.0","22063.5","337500.0",Y,Y,House / apartment,Laborers,-19261,-3938,-1914.0,52.8,10.8,4035845.745,1537596.0,1211049.0,35541.585,231792.12,""
